"DATA_LECTURA","DATA_EXTREM","CODI_ESTACIO","ACRÒNIM","VALOR"
2022-06-30,NA,"X4","TM",25.4
2022-06-30,"13:40:00","X4","TX",29.3
2022-06-30,"04:22:00","X4","TN",22.8
2022-06-30,NA,"X4","HRM",61
2022-06-30,"19:18:00","X4","HRX",83
2022-06-30,"16:03:00","X4","HRN",40
2022-06-30,NA,"X4","PM",1008.8
2022-06-30,"23:00:00","X4","PX",1012.3
2022-06-30,"16:52:00","X4","PN",1007.3
2022-06-30,NA,"X4","PPT",0
2022-06-30,NA,"X4","RS24h",27.6
2022-06-30,NA,"X4","VVM10",2.5
2022-06-30,NA,"X4","DVM10",203
2022-06-30,"19:39:00","X4","VVX10",9.5
2022-06-30,"19:39:00","X4","DVVX10",69
2022-06-30,NA,"X8","TM",24.9
2022-06-30,"14:43:00","X8","TX",29.9
2022-06-30,"03:40:00","X8","TN",19.8
2022-06-30,NA,"X8","HRM",64
2022-06-30,"02:20:00","X8","HRX",91
2022-06-30,"15:46:00","X8","HRN",37
2022-06-30,NA,"X8","PM",1003.2
2022-06-30,"23:59:00","X8","PX",1006.8
2022-06-30,"16:42:00","X8","PN",1001.7
2022-06-30,NA,"X8","PPT",0
2022-06-30,NA,"X8","RS24h",27.4
2022-06-30,NA,"X8","VVM10",2.4
2022-06-30,NA,"X8","DVM10",200
2022-06-30,"19:55:00","X8","VVX10",9.8
2022-06-30,"19:55:00","X8","DVVX10",64
2022-07-01,NA,"D5","TM",21.1
2022-07-01,"14:51:00","D5","TX",26.4
2022-07-01,"22:14:00","D5","TN",17.8
2022-07-01,NA,"D5","HRM",66
2022-07-01,"04:15:00","D5","HRX",85
2022-07-01,"07:44:00","D5","HRN",48
2022-07-01,NA,"D5","PM",970.6
2022-07-01,"23:31:00","D5","PX",973
2022-07-01,"02:53:00","D5","PN",968.2
2022-07-01,NA,"D5","PPT",0
2022-07-01,NA,"D5","RS24h",27.6
2022-07-01,NA,"D5","VVM10",2.6
2022-07-01,NA,"D5","DVM10",185
2022-07-01,"12:37:00","D5","VVX10",8.8
2022-07-01,"12:37:00","D5","DVVX10",167
2022-07-01,NA,"X2","TM",23.3
2022-07-01,"14:06:00","X2","TX",26.7
2022-07-01,"23:16:00","X2","TN",21
2022-07-01,NA,"X2","HRM",63
2022-07-01,"01:34:00","X2","HRX",79
2022-07-01,"06:31:00","X2","HRN",50
2022-07-01,NA,"X4","TM",23.4
2022-07-01,"14:31:00","X4","TX",25.3
2022-07-01,"23:57:00","X4","TN",22.3
2022-07-01,NA,"X4","HRM",57
2022-07-01,"00:36:00","X4","HRX",70
2022-07-01,"06:23:00","X4","HRN",44
2022-07-01,NA,"X4","PM",1014.1
2022-07-01,"23:17:00","X4","PX",1016.8
2022-07-01,"03:00:00","X4","PN",1011.3
2022-07-01,NA,"X4","PPT",0
2022-07-01,NA,"X4","RS24h",26
2022-07-01,NA,"X4","VVM10",2
2022-07-01,NA,"X4","DVM10",134
2022-07-01,"14:56:00","X4","VVX10",7.4
2022-07-01,"14:56:00","X4","DVVX10",128
2022-07-01,NA,"X8","TM",23.2
2022-07-01,"13:34:00","X8","TX",26.7
2022-07-01,"23:10:00","X8","TN",19.9
2022-07-01,NA,"X8","HRM",60
2022-07-01,"04:30:00","X8","HRX",77
2022-07-01,"07:45:00","X8","HRN",40
2022-07-01,NA,"X8","PM",1008.5
2022-07-01,"23:16:00","X8","PX",1011.1
2022-07-01,"02:52:00","X8","PN",1005.8
2022-07-01,NA,"X8","PPT",0
2022-07-01,NA,"X8","RS24h",25.1
2022-07-01,NA,"X8","VVM10",2
2022-07-01,NA,"X8","DVM10",183
2022-07-01,"13:41:00","X8","VVX10",8.1
2022-07-01,"13:41:00","X8","DVVX10",111
2022-07-02,NA,"D5","TM",23.6
2022-07-02,"13:32:00","D5","TX",27.9
2022-07-02,"00:39:00","D5","TN",18.2
2022-07-02,NA,"D5","HRM",55
2022-07-02,"01:30:00","D5","HRX",84
2022-07-02,"14:44:00","D5","HRN",41
2022-07-02,NA,"D5","PM",972.1
2022-07-02,"10:11:00","D5","PX",973.1
2022-07-02,"04:19:00","D5","PN",970.9
2022-07-02,NA,"D5","PPT",0
2022-07-02,NA,"D5","RS24h",27.9
2022-07-02,NA,"D5","VVM10",2.4
2022-07-02,NA,"D5","DVM10",195
2022-07-02,"02:45:00","D5","VVX10",7.4
2022-07-02,"02:45:00","D5","DVVX10",322
2022-07-02,NA,"X2","TM",23.4
2022-07-02,"15:53:00","X2","TX",27.3
2022-07-02,"04:43:00","X2","TN",20.2
2022-07-02,NA,"X2","HRM",66
2022-07-02,"22:58:00","X2","HRX",78
2022-07-02,"16:04:00","X2","HRN",46
2022-07-02,NA,"X4","TM",24.2
2022-07-02,"16:31:00","X4","TX",26.6
2022-07-02,"04:10:00","X4","TN",21.6
2022-07-02,NA,"X4","HRM",58
2022-07-02,"08:15:00","X4","HRX",67
2022-07-02,"16:22:00","X4","HRN",35
2022-07-02,NA,"X4","PM",1015.4
2022-07-02,"10:32:00","X4","PX",1016.5
2022-07-02,"19:39:00","X4","PN",1014.3
2022-07-02,NA,"X4","PPT",0
2022-07-02,NA,"X4","RS24h",27.3
2022-07-02,NA,"X4","VVM10",1.7
2022-07-02,NA,"X4","DVM10",141
2022-07-02,"10:31:00","X4","VVX10",6.1
2022-07-02,"10:31:00","X4","DVVX10",76
2022-07-02,NA,"X8","TM",24
2022-07-02,"15:41:00","X8","TX",28.2
2022-07-02,"03:50:00","X8","TN",19.1
2022-07-02,NA,"X8","HRM",58
2022-07-02,"03:20:00","X8","HRX",83
2022-07-02,"15:49:00","X8","HRN",36
2022-07-02,NA,"X8","PM",1009.7
2022-07-02,"00:00:00","X8","PX",1010.8
2022-07-02,"04:15:00","X8","PN",1008.7
2022-07-02,NA,"X8","PPT",0
2022-07-02,NA,"X8","RS24h",27.2
2022-07-02,NA,"X8","VVM10",1.5
2022-07-02,NA,"X8","DVM10",163
2022-07-02,"13:30:00","X8","VVX10",6.3
2022-07-02,"13:30:00","X8","DVVX10",159
2022-07-03,NA,"D5","TM",25.8
2022-07-03,"13:30:00","D5","TX",31.1
2022-07-03,"04:24:00","D5","TN",21.9
2022-07-03,NA,"D5","HRM",40
2022-07-03,"08:39:00","D5","HRX",57
2022-07-03,"19:17:00","D5","HRN",10
2022-07-03,NA,"D5","PM",970.9
2022-07-03,"20:54:00","D5","PX",972.5
2022-07-03,"18:02:00","D5","PN",967.4
2022-07-03,NA,"D5","PPT",0
2022-07-03,NA,"D5","RS24h",26.5
2022-07-03,NA,"D5","VVM10",2.4
2022-07-03,NA,"D5","DVM10",129
2022-07-03,"21:20:00","D5","VVX10",10.9
2022-07-03,"21:20:00","D5","DVVX10",351
2022-07-03,NA,"X2","TM",24.5
2022-07-03,"13:39:00","X2","TX",28.4
2022-07-03,"04:35:00","X2","TN",20.6
2022-07-03,NA,"X2","HRM",68
2022-07-03,"22:56:00","X2","HRX",83
2022-07-03,"13:39:00","X2","HRN",38
2022-07-03,NA,"X4","TM",25.6
2022-07-03,"15:46:00","X4","TX",29
2022-07-03,"04:30:00","X4","TN",22.9
2022-07-03,NA,"X4","HRM",57
2022-07-03,"07:41:00","X4","HRX",78
2022-07-03,"21:19:00","X4","HRN",28
2022-07-03,NA,"X4","PM",1013.8
2022-07-03,"20:57:00","X4","PX",1015.4
2022-07-03,"18:01:00","X4","PN",1010.1
2022-07-03,NA,"X4","PPT",0
2022-07-03,NA,"X4","RS24h",26.3
2022-07-03,NA,"X4","VVM10",1.6
2022-07-03,NA,"X4","DVM10",123
2022-07-03,"17:57:00","X4","VVX10",6.8
2022-07-03,"17:57:00","X4","DVVX10",64
2022-07-03,NA,"X8","TM",26.1
2022-07-03,"12:28:00","X8","TX",31
2022-07-03,"04:24:00","X8","TN",20.8
2022-07-03,NA,"X8","HRM",49
2022-07-03,"04:25:00","X8","HRX",72
2022-07-03,"13:00:00","X8","HRN",21
2022-07-03,NA,"X8","PM",1008.2
2022-07-03,"20:56:00","X8","PX",1009.7
2022-07-03,"18:03:00","X8","PN",1004.6
2022-07-03,NA,"X8","PPT",0
2022-07-03,NA,"X8","RS24h",26.2
2022-07-03,NA,"X8","VVM10",1.7
2022-07-03,NA,"X8","DVM10",102
2022-07-03,"16:52:00","X8","VVX10",6.8
2022-07-03,"16:52:00","X8","DVVX10",172
2022-07-04,NA,"D5","TM",26.5
2022-07-04,"10:18:00","D5","TX",32.2
2022-07-04,"20:30:00","D5","TN",21.7
2022-07-04,NA,"D5","HRM",39
2022-07-04,"20:11:00","D5","HRX",79
2022-07-04,"06:09:00","D5","HRN",16
2022-07-04,NA,"D5","PM",970
2022-07-04,"23:56:00","D5","PX",971.1
2022-07-04,"18:02:00","D5","PN",968.9
2022-07-04,NA,"D5","PPT",0
2022-07-04,NA,"D5","RS24h",29.4
2022-07-04,NA,"D5","VVM10",2.8
2022-07-04,NA,"D5","DVM10",103
2022-07-04,"06:32:00","D5","VVX10",8.4
2022-07-04,"06:32:00","D5","DVVX10",18
2022-07-04,NA,"X2","TM",25.5
2022-07-04,"10:06:00","X2","TX",29.1
2022-07-04,"03:33:00","X2","TN",22.1
2022-07-04,NA,"X2","HRM",62
2022-07-04,"23:59:00","X2","HRX",85
2022-07-04,"10:01:00","X2","HRN",21
2022-07-04,NA,"X4","TM",26.8
2022-07-04,"07:54:00","X4","TX",31.5
2022-07-04,"02:46:00","X4","TN",24.2
2022-07-04,NA,"X4","HRM",50
2022-07-04,"23:59:00","X4","HRX",75
2022-07-04,"09:56:00","X4","HRN",19
2022-07-04,NA,"X4","PM",1012.8
2022-07-04,"23:56:00","X4","PX",1014.2
2022-07-04,"07:21:00","X4","PN",1011.6
2022-07-04,NA,"X4","PPT",0
2022-07-04,NA,"X4","RS24h",28.8
2022-07-04,NA,"X4","VVM10",1.7
2022-07-04,NA,"X4","DVM10",100
2022-07-04,"11:54:00","X4","VVX10",6.4
2022-07-04,"11:54:00","X4","DVVX10",98
2022-07-04,NA,"X8","TM",26.7
2022-07-04,"08:37:00","X8","TX",32.7
2022-07-04,"03:21:00","X8","TN",21.5
2022-07-04,NA,"X8","HRM",46
2022-07-04,"23:58:00","X8","HRX",70
2022-07-04,"10:30:00","X8","HRN",17
2022-07-04,NA,"X8","PM",1007.3
2022-07-04,"23:52:00","X8","PX",1008.6
2022-07-04,"18:03:00","X8","PN",1006.1
2022-07-04,NA,"X8","PPT",0
2022-07-04,NA,"X8","RS24h",28.9
2022-07-04,NA,"X8","VVM10",1.7
2022-07-04,NA,"X8","DVM10",114
2022-07-04,"12:59:00","X8","VVX10",6.9
2022-07-04,"12:59:00","X8","DVVX10",69
2022-07-05,NA,"D5","TM",25.8
2022-07-05,"11:46:00","D5","TX",32
2022-07-05,"21:04:00","D5","TN",21.1
2022-07-05,NA,"D5","HRM",54
2022-07-05,"21:02:00","D5","HRX",82
2022-07-05,"21:28:00","D5","HRN",35
2022-07-05,NA,"D5","PM",972
2022-07-05,"20:04:00","D5","PX",975.4
2022-07-05,"21:58:00","D5","PN",970.2
2022-07-05,NA,"D5","PPT",0.4
2022-07-05,NA,"D5","RS24h",26.6
2022-07-05,NA,"D5","VVM10",3.1
2022-07-05,NA,"D5","DVM10",131
2022-07-05,"20:53:00","D5","VVX10",15.5
2022-07-05,"20:53:00","D5","DVVX10",1
2022-07-05,NA,"X2","TM",26.1
2022-07-05,"11:40:00","X2","TX",30.4
2022-07-05,"04:32:00","X2","TN",22.4
2022-07-05,NA,"X2","HRM",64
2022-07-05,"00:31:00","X2","HRX",86
2022-07-05,"08:37:00","X2","HRN",47
2022-07-05,NA,"X4","TM",27
2022-07-05,"09:21:00","X4","TX",30.6
2022-07-05,"02:04:00","X4","TN",24.1
2022-07-05,NA,"X4","HRM",54
2022-07-05,"00:10:00","X4","HRX",79
2022-07-05,"09:32:00","X4","HRN",40
2022-07-05,NA,"X4","PM",1014.9
2022-07-05,"20:01:00","X4","PX",1018.9
2022-07-05,"22:00:00","X4","PN",1013.1
2022-07-05,NA,"X4","PPT",1
2022-07-05,NA,"X4","RS24h",26.6
2022-07-05,NA,"X4","VVM10",1.7
2022-07-05,NA,"X4","DVM10",141
2022-07-05,"20:58:00","X4","VVX10",10
2022-07-05,"20:58:00","X4","DVVX10",24
2022-07-05,NA,"X8","TM",26.7
2022-07-05,"10:14:00","X8","TX",32.6
2022-07-05,"03:11:00","X8","TN",22.2
2022-07-05,NA,"X8","HRM",57
2022-07-05,"19:09:00","X8","HRX",88
2022-07-05,"10:14:00","X8","HRN",37
2022-07-05,NA,"X8","PM",1009.3
2022-07-05,"20:00:00","X8","PX",1013.2
2022-07-05,"21:46:00","X8","PN",1007.6
2022-07-05,NA,"X8","PPT",1.3
2022-07-05,NA,"X8","RS24h",26.5
2022-07-05,NA,"X8","VVM10",1.8
2022-07-05,NA,"X8","DVM10",137
2022-07-05,"21:03:00","X8","VVX10",10.4
2022-07-05,"21:03:00","X8","DVVX10",346
2022-07-06,NA,"D5","TM",23.1
2022-07-06,"14:30:00","D5","TX",27.7
2022-07-06,"23:59:00","D5","TN",19
2022-07-06,NA,"D5","HRM",66
2022-07-06,"05:46:00","D5","HRX",94
2022-07-06,"21:13:00","D5","HRN",50
2022-07-06,NA,"D5","PM",972.8
2022-07-06,"11:49:00","D5","PX",975
2022-07-06,"02:03:00","D5","PN",971.4
2022-07-06,NA,"D5","PPT",2.2
2022-07-06,NA,"D5","RS24h",10.7
2022-07-06,NA,"D5","VVM10",5.1
2022-07-06,NA,"D5","DVM10",310
2022-07-06,"19:14:00","D5","VVX10",14
2022-07-06,"19:14:00","D5","DVVX10",335
2022-07-06,NA,"X2","TM",25.4
2022-07-06,"14:20:00","X2","TX",29.8
2022-07-06,"03:30:00","X2","TN",22.8
2022-07-06,NA,"X2","HRM",66
2022-07-06,"05:47:00","X2","HRX",86
2022-07-06,"14:11:00","X2","HRN",50
2022-07-06,NA,"X4","TM",26.3
2022-07-06,"14:18:00","X4","TX",29.8
2022-07-06,"23:36:00","X4","TN",23.2
2022-07-06,NA,"X4","HRM",56
2022-07-06,"05:50:00","X4","HRX",71
2022-07-06,"11:30:00","X4","HRN",44
2022-07-06,NA,"X4","PM",1015.7
2022-07-06,"11:46:00","X4","PX",1018.2
2022-07-06,"02:04:00","X4","PN",1014.1
2022-07-06,NA,"X4","PPT",1.2
2022-07-06,NA,"X4","RS24h",12.2
2022-07-06,NA,"X4","VVM10",2.1
2022-07-06,NA,"X4","DVM10",307
2022-07-06,"17:57:00","X4","VVX10",11.2
2022-07-06,"17:57:00","X4","DVVX10",303
2022-07-06,NA,"X8","TM",25.2
2022-07-06,"11:06:00","X8","TX",29.7
2022-07-06,"23:48:00","X8","TN",21.6
2022-07-06,NA,"X8","HRM",64
2022-07-06,"05:28:00","X8","HRX",85
2022-07-06,"11:06:00","X8","HRN",42
2022-07-06,NA,"X8","PM",1010.2
2022-07-06,"11:44:00","X8","PX",1012.6
2022-07-06,"02:00:00","X8","PN",1008.6
2022-07-06,NA,"X8","PPT",1.8
2022-07-06,NA,"X8","RS24h",11.5
2022-07-06,NA,"X8","VVM10",2.4
2022-07-06,NA,"X8","DVM10",306
2022-07-06,"17:58:00","X8","VVX10",12.2
2022-07-06,"17:58:00","X8","DVVX10",306
2022-07-07,NA,"D5","TM",24.1
2022-07-07,"15:21:00","D5","TX",30.3
2022-07-07,"05:30:00","D5","TN",18.3
2022-07-07,NA,"D5","HRM",58
2022-07-07,"05:27:00","D5","HRX",83
2022-07-07,"15:21:00","D5","HRN",40
2022-07-07,NA,"D5","PM",973.5
2022-07-07,"22:33:00","D5","PX",974.2
2022-07-07,"03:04:00","D5","PN",972.7
2022-07-07,NA,"D5","PPT",0
2022-07-07,NA,"D5","RS24h",28.9
2022-07-07,NA,"D5","VVM10",5.5
2022-07-07,NA,"D5","DVM10",255
2022-07-07,"00:46:00","D5","VVX10",12.8
2022-07-07,"00:46:00","D5","DVVX10",309
2022-07-07,NA,"X2","TM",26.3
2022-07-07,"15:39:00","X2","TX",30.9
2022-07-07,"05:51:00","X2","TN",22.8
2022-07-07,NA,"X2","HRM",57
2022-07-07,"10:41:00","X2","HRX",68
2022-07-07,"16:25:00","X2","HRN",40
2022-07-07,NA,"X4","TM",26.6
2022-07-07,"17:00:00","X4","TX",30.4
2022-07-07,"05:36:00","X4","TN",22.8
2022-07-07,NA,"X4","HRM",51
2022-07-07,"20:07:00","X4","HRX",63
2022-07-07,"17:03:00","X4","HRN",38
2022-07-07,NA,"X4","PM",1016.5
2022-07-07,"12:22:00","X4","PX",1017.4
2022-07-07,"17:03:00","X4","PN",1015.4
2022-07-07,NA,"X4","PPT",0
2022-07-07,NA,"X4","RS24h",29.2
2022-07-07,NA,"X4","VVM10",2.3
2022-07-07,NA,"X4","DVM10",253
2022-07-07,"16:16:00","X4","VVX10",7.7
2022-07-07,"16:16:00","X4","DVVX10",237
2022-07-07,NA,"X8","TM",25.7
2022-07-07,"15:26:00","X8","TX",30.7
2022-07-07,"04:45:00","X8","TN",21.4
2022-07-07,NA,"X8","HRM",57
2022-07-07,"04:43:00","X8","HRX",72
2022-07-07,"11:02:00","X8","HRN",37
2022-07-07,NA,"X8","PM",1010.9
2022-07-07,"22:42:00","X8","PX",1011.7
2022-07-07,"16:39:00","X8","PN",1009.9
2022-07-07,NA,"X8","PPT",0
2022-07-07,NA,"X8","RS24h",28.4
2022-07-07,NA,"X8","VVM10",3
2022-07-07,NA,"X8","DVM10",256
2022-07-07,"00:08:00","X8","VVX10",10.2
2022-07-07,"00:08:00","X8","DVVX10",316
2022-07-08,NA,"D5","TM",25
2022-07-08,"12:53:00","D5","TX",30.1
2022-07-08,"05:34:00","D5","TN",21.8
2022-07-08,NA,"D5","HRM",53
2022-07-08,"21:42:00","D5","HRX",69
2022-07-08,"23:59:00","D5","HRN",40
2022-07-08,NA,"D5","PM",974.5
2022-07-08,"21:12:00","D5","PX",975.8
2022-07-08,"02:41:00","D5","PN",973.3
2022-07-08,NA,"D5","PPT",0
2022-07-08,NA,"D5","RS24h",30.3
2022-07-08,NA,"D5","VVM10",4.3
2022-07-08,NA,"D5","DVM10",251
2022-07-08,"13:25:00","D5","VVX10",9.5
2022-07-08,"13:25:00","D5","DVVX10",204
2022-07-08,NA,"X2","TM",25.7
2022-07-08,"14:55:00","X2","TX",29.8
2022-07-08,"04:43:00","X2","TN",21.8
2022-07-08,NA,"X2","HRM",60
2022-07-08,"02:39:00","X2","HRX",79
2022-07-08,"18:36:00","X2","HRN",46
2022-07-08,NA,"X4","TM",26.3
2022-07-08,"17:04:00","X4","TX",28.7
2022-07-08,"04:03:00","X4","TN",23.5
2022-07-08,NA,"X4","HRM",52
2022-07-08,"07:35:00","X4","HRX",70
2022-07-08,"12:11:00","X4","HRN",41
2022-07-08,NA,"X4","PM",1017.7
2022-07-08,"21:54:00","X4","PX",1018.9
2022-07-08,"02:44:00","X4","PN",1016.3
2022-07-08,NA,"X4","PPT",0
2022-07-08,NA,"X4","RS24h",29.7
2022-07-08,NA,"X4","VVM10",2.2
2022-07-08,NA,"X4","DVM10",184
2022-07-08,"13:30:00","X4","VVX10",8.4
2022-07-08,"13:30:00","X4","DVVX10",220
2022-07-08,NA,"X8","TM",25.6
2022-07-08,"12:00:00","X8","TX",30.7
2022-07-08,"04:17:00","X8","TN",20.9
2022-07-08,NA,"X8","HRM",56
2022-07-08,"03:44:00","X8","HRX",76
2022-07-08,"14:15:00","X8","HRN",42
2022-07-08,NA,"X8","PM",1012.1
2022-07-08,"21:34:00","X8","PX",1013.4
2022-07-08,"02:41:00","X8","PN",1010.8
2022-07-08,NA,"X8","PPT",0
2022-07-08,NA,"X8","RS24h",29.7
2022-07-08,NA,"X8","VVM10",2.1
2022-07-08,NA,"X8","DVM10",236
2022-07-08,"12:51:00","X8","VVX10",8.1
2022-07-08,"12:51:00","X8","DVVX10",175
2022-07-09,NA,"D5","TM",25.6
2022-07-09,"13:35:00","D5","TX",30.4
2022-07-09,"01:00:00","D5","TN",22.6
2022-07-09,NA,"D5","HRM",48
2022-07-09,"19:07:00","D5","HRX",73
2022-07-09,"04:06:00","D5","HRN",38
2022-07-09,NA,"D5","PM",974.1
2022-07-09,"10:30:00","D5","PX",975.4
2022-07-09,"23:57:00","D5","PN",972.4
2022-07-09,NA,"D5","PPT",0
2022-07-09,NA,"D5","RS24h",30.1
2022-07-09,NA,"D5","VVM10",4.2
2022-07-09,NA,"D5","DVM10",244
2022-07-09,"12:11:00","D5","VVX10",9.3
2022-07-09,"12:11:00","D5","DVVX10",189
2022-07-09,NA,"X2","TM",25.4
2022-07-09,"12:31:00","X2","TX",29.8
2022-07-09,"05:13:00","X2","TN",21.1
2022-07-09,NA,"X2","HRM",65
2022-07-09,"23:57:00","X2","HRX",78
2022-07-09,"11:57:00","X2","HRN",51
2022-07-09,NA,"X4","TM",26.4
2022-07-09,"11:58:00","X4","TX",28.6
2022-07-09,"04:27:00","X4","TN",23.9
2022-07-09,NA,"X4","HRM",56
2022-07-09,"22:02:00","X4","HRX",68
2022-07-09,"01:02:00","X4","HRN",39
2022-07-09,NA,"X4","PM",1017.2
2022-07-09,"10:42:00","X4","PX",1018.8
2022-07-09,"23:56:00","X4","PN",1015.4
2022-07-09,NA,"X4","PPT",0
2022-07-09,NA,"X4","RS24h",29.6
2022-07-09,NA,"X4","VVM10",1.8
2022-07-09,NA,"X4","DVM10",176
2022-07-09,"12:19:00","X4","VVX10",7.8
2022-07-09,"12:19:00","X4","DVVX10",181
2022-07-09,NA,"X8","TM",26.3
2022-07-09,"10:09:00","X8","TX",30.3
2022-07-09,"04:30:00","X8","TN",21.2
2022-07-09,NA,"X8","HRM",54
2022-07-09,"21:42:00","X8","HRX",78
2022-07-09,"07:08:00","X8","HRN",32
2022-07-09,NA,"X8","PM",1011.6
2022-07-09,"11:01:00","X8","PX",1012.9
2022-07-09,"23:57:00","X8","PN",1009.9
2022-07-09,NA,"X8","PPT",0
2022-07-09,NA,"X8","RS24h",29.7
2022-07-09,NA,"X8","VVM10",1.8
2022-07-09,NA,"X8","DVM10",202
2022-07-09,"11:58:00","X8","VVX10",7.5
2022-07-09,"11:58:00","X8","DVVX10",145
2022-07-10,NA,"D5","TM",26.9
2022-07-10,"12:26:00","D5","TX",31.5
2022-07-10,"21:17:00","D5","TN",22.4
2022-07-10,NA,"D5","HRM",43
2022-07-10,"21:05:00","D5","HRX",76
2022-07-10,"09:52:00","D5","HRN",30
2022-07-10,NA,"D5","PM",970.8
2022-07-10,"00:00:00","D5","PX",972.5
2022-07-10,"23:52:00","D5","PN",969.3
2022-07-10,NA,"D5","PPT",0
2022-07-10,NA,"D5","RS24h",30.2
2022-07-10,NA,"D5","VVM10",4.4
2022-07-10,NA,"D5","DVM10",235
2022-07-10,"14:15:00","D5","VVX10",10.3
2022-07-10,"14:15:00","D5","DVVX10",198
2022-07-10,NA,"X2","TM",26.3
2022-07-10,"14:09:00","X2","TX",31.3
2022-07-10,"04:21:00","X2","TN",21.8
2022-07-10,NA,"X2","HRM",64
2022-07-10,"00:30:00","X2","HRX",80
2022-07-10,"14:51:00","X2","HRN",45
2022-07-10,NA,"X4","TM",27.5
2022-07-10,"13:50:00","X4","TX",31.2
2022-07-10,"04:08:00","X4","TN",24.3
2022-07-10,NA,"X4","HRM",51
2022-07-10,"22:04:00","X4","HRX",64
2022-07-10,"14:05:00","X4","HRN",32
2022-07-10,NA,"X4","PM",1013.6
2022-07-10,"00:00:00","X4","PX",1015.6
2022-07-10,"23:58:00","X4","PN",1012.2
2022-07-10,NA,"X4","PPT",0
2022-07-10,NA,"X4","RS24h",29.7
2022-07-10,NA,"X4","VVM10",1.9
2022-07-10,NA,"X4","DVM10",183
2022-07-10,"14:55:00","X4","VVX10",8.5
2022-07-10,"14:55:00","X4","DVVX10",206
2022-07-10,NA,"X8","TM",27.1
2022-07-10,"11:06:00","X8","TX",32.4
2022-07-10,"04:47:00","X8","TN",21.9
2022-07-10,NA,"X8","HRM",51
2022-07-10,"22:07:00","X8","HRX",73
2022-07-10,"09:16:00","X8","HRN",28
2022-07-10,NA,"X8","PM",1008
2022-07-10,"00:00:00","X8","PX",1010
2022-07-10,"23:58:00","X8","PN",1006.7
2022-07-10,NA,"X8","PPT",0
2022-07-10,NA,"X8","RS24h",29.7
2022-07-10,NA,"X8","VVM10",1.9
2022-07-10,NA,"X8","DVM10",218
2022-07-10,"15:15:00","X8","VVX10",8.1
2022-07-10,"15:15:00","X8","DVVX10",178
2022-07-11,NA,"D5","TM",26.8
2022-07-11,"12:25:00","D5","TX",31.6
2022-07-11,"20:32:00","D5","TN",22.8
2022-07-11,NA,"D5","HRM",45
2022-07-11,"19:27:00","D5","HRX",75
2022-07-11,"09:50:00","D5","HRN",31
2022-07-11,NA,"D5","PM",969.8
2022-07-11,"22:30:00","D5","PX",971.5
2022-07-11,"04:02:00","D5","PN",968.2
2022-07-11,NA,"D5","PPT",0
2022-07-11,NA,"D5","RS24h",29.9
2022-07-11,NA,"D5","VVM10",4
2022-07-11,NA,"D5","DVM10",172
2022-07-11,"01:47:00","D5","VVX10",10.6
2022-07-11,"01:47:00","D5","DVVX10",309
2022-07-11,NA,"X2","TM",25.5
2022-07-11,"14:35:00","X2","TX",29.6
2022-07-11,"04:47:00","X2","TN",22
2022-07-11,NA,"X2","HRM",64
2022-07-11,"22:00:00","X2","HRX",88
2022-07-11,"12:04:00","X2","HRN",46
2022-07-11,NA,"X4","TM",26.7
2022-07-11,"09:00:00","X4","TX",28.9
2022-07-11,"21:01:00","X4","TN",25
2022-07-11,NA,"X4","HRM",55
2022-07-11,"21:00:00","X4","HRX",77
2022-07-11,"02:01:00","X4","HRN",38
2022-07-11,NA,"X4","PM",1012.6
2022-07-11,"22:30:00","X4","PX",1014.3
2022-07-11,"04:03:00","X4","PN",1010.8
2022-07-11,NA,"X4","PPT",0
2022-07-11,NA,"X4","RS24h",29.7
2022-07-11,NA,"X4","VVM10",1.9
2022-07-11,NA,"X4","DVM10",146
2022-07-11,"11:19:00","X4","VVX10",6.4
2022-07-11,"11:19:00","X4","DVVX10",136
2022-07-11,NA,"X8","TM",26.7
2022-07-11,"14:14:00","X8","TX",30.7
2022-07-11,"23:59:00","X8","TN",22.8
2022-07-11,NA,"X8","HRM",52
2022-07-11,"23:02:00","X8","HRX",85
2022-07-11,"10:55:00","X8","HRN",33
2022-07-11,NA,"X8","PM",1007
2022-07-11,"22:35:00","X8","PX",1008.8
2022-07-11,"04:02:00","X8","PN",1005.2
2022-07-11,NA,"X8","PPT",0
2022-07-11,NA,"X8","RS24h",29.4
2022-07-11,NA,"X8","VVM10",2
2022-07-11,NA,"X8","DVM10",125
2022-07-11,"08:54:00","X8","VVX10",7.8
2022-07-11,"08:54:00","X8","DVVX10",59
2022-07-12,NA,"D5","TM",27.1
2022-07-12,"12:47:00","D5","TX",32
2022-07-12,"20:37:00","D5","TN",23.6
2022-07-12,NA,"D5","HRM",48
2022-07-12,"20:01:00","D5","HRX",62
2022-07-12,"04:47:00","D5","HRN",35
2022-07-12,NA,"D5","PM",972.5
2022-07-12,"23:04:00","D5","PX",973.7
2022-07-12,"01:15:00","D5","PN",970.5
2022-07-12,NA,"D5","PPT",0
2022-07-12,NA,"D5","RS24h",29.5
2022-07-12,NA,"D5","VVM10",3.1
2022-07-12,NA,"D5","DVM10",222
2022-07-12,"01:04:00","D5","VVX10",9.2
2022-07-12,"01:04:00","D5","DVVX10",289
2022-07-12,NA,"X2","TM",25.6
2022-07-12,"16:53:00","X2","TX",28.3
2022-07-12,"04:42:00","X2","TN",22.1
2022-07-12,NA,"X2","HRM",72
2022-07-12,"20:09:00","X2","HRX",85
